region_code,region_name,state_name,population_hhri_2022,population_age_2024,area_sqkm,population_density_per_sqkm,hhri,hhri_quintile,exposure_index,exposure_quintile,vulnerability_index,vulnerability_quintile,housing_index,health_status_index,adaptive_capacity_index,ses_index,household_composition_index,language_culture_index,cool_places_index,social_connectedness_index,health_access_index,pct_children_0_14_2024,pct_working_age_15_64_2024,pct_65_plus_2024,median_age_2024,sex_ratio_2024,seifa_irsd_score,seifa_irsd_decile,seifa_irsad_score,seifa_irsad_decile,custom_simple_score,chart_status
601021010,Risdon Vale,Tasmania,3590.0,3775.0,35.4878,101.1615259328558,0.654,4.0,0.415,3.0,0.816,5.0,0.616,0.725,0.472,0.844,0.801,0.478,0.748,0.308,0.454,16.7,69.4,13.9,35.5,131.2,870.0,1.0,841.0,1.0,0.62,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
601021011,Rokeby,Tasmania,8435.0,9004.0,15.4232,546.9033663571762,0.815,5.0,0.162,1.0,0.93,5.0,0.78,0.593,0.031,0.843,0.857,0.937,0.24,0.143,0.261,21.4,66.7,11.9,33.2,88.4,882.0,1.0,871.0,1.0,0.687,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
601021012,South Arm,Tasmania,4643.0,4657.0,74.2681,62.51674675937583,0.413,3.0,0.582,3.0,0.038,1.0,0.043,0.457,0.258,0.101,0.101,0.076,0.218,0.983,0.03,16.0,61.9,22.2,47.0,98.5,1068.0,9.0,1032.0,7.0,0.372,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
601031013,Austins Ferry - Granton,Tasmania,4449.0,4647.0,27.3675,162.5650863250206,0.542,3.0,0.239,2.0,0.532,3.0,0.235,0.614,0.202,0.527,0.502,0.703,0.216,0.811,0.122,17.2,65.5,17.3,40.3,100.0,1011.0,5.0,967.0,4.0,0.484,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
601031014,Berriedale - Chigwell,Tasmania,5819.0,5901.0,34.0496,170.8977491659227,0.738,4.0,0.183,1.0,0.94,5.0,0.628,0.859,0.224,0.811,0.893,0.887,0.259,0.565,0.354,19.0,63.5,17.5,38.2,95.6,926.0,2.0,899.0,2.0,0.677,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
601031015,Claremont (Tas.),Tasmania,8503.0,8614.0,17.9226,474.4289333020879,0.803,5.0,0.165,1.0,0.98,5.0,0.739,0.913,0.11,0.859,0.91,0.912,0.443,0.29,0.259,16.3,63.8,19.9,39.2,92.4,924.0,2.0,894.0,2.0,0.737,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
601031016,Derwent Park - Lutana,Tasmania,4725.0,4632.0,4.9191,960.5415624809416,0.904,5.0,0.607,4.0,0.976,5.0,0.843,0.744,0.281,0.857,0.87,0.973,0.543,0.343,0.37,16.9,67.4,15.7,36.4,98.9,902.0,2.0,891.0,1.0,0.778,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
601031017,Glenorchy,Tasmania,12531.0,12341.0,10.4597,1198.026712047191,0.654,4.0,0.226,2.0,0.997,5.0,0.893,0.872,0.464,0.939,0.955,0.977,0.747,0.192,0.558,14.5,67.7,17.8,36.3,98.6,879.0,1.0,881.0,1.0,0.705,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
601031018,Montrose - Rosetta,Tasmania,5168.0,4996.0,5.7328,901.4792073681273,0.603,4.0,0.19,1.0,0.927,5.0,0.673,0.828,0.448,0.698,0.87,0.919,0.455,0.509,0.51,15.0,63.1,22.0,40.8,91.9,970.0,3.0,940.0,3.0,0.634,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
601031019,Moonah,Tasmania,5784.0,5626.0,2.794,2070.150322118826,0.786,4.0,0.633,4.0,0.896,5.0,0.868,0.467,0.528,0.814,0.733,0.963,0.274,0.396,0.893,15.7,68.7,15.6,36.5,97.5,946.0,2.0,944.0,3.0,0.667,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
601031020,New Norfolk,Tasmania,7472.0,7649.0,63.2641,118.108058124592,0.619,4.0,0.184,1.0,0.838,5.0,0.553,0.857,0.327,0.937,0.937,0.264,0.663,0.469,0.191,18.1,61.7,20.3,40.6,94.0,892.0,1.0,861.0,1.0,0.621,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
601031021,West Moonah,Tasmania,4421.0,4272.0,1.7875,2473.286713286713,0.726,4.0,0.218,2.0,0.853,5.0,0.916,0.332,0.186,0.775,0.624,0.96,0.276,0.373,0.481,15.6,69.1,15.4,36.5,101.0,951.0,3.0,944.0,3.0,0.627,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
601041022,Kingston - Huntingfield,Tasmania,13912.0,14302.0,61.8202,225.0397119388161,0.66,4.0,0.044,1.0,0.843,5.0,0.585,0.666,0.12,0.639,0.753,0.918,0.167,0.558,0.287,17.6,63.8,18.6,37.9,91.7,1004.0,5.0,989.0,5.0,0.604,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
601041023,Kingston Beach - Blackmans Bay,Tasmania,11273.0,11354.0,22.2736,506.1148624380433,0.368,2.0,0.127,1.0,0.44,3.0,0.28,0.679,0.265,0.297,0.465,0.63,0.125,0.886,0.23,16.4,59.9,23.7,44.7,89.8,1063.0,8.0,1045.0,7.0,0.452,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
601041024,Margate - Snug,Tasmania,8625.0,8726.0,146.2328,58.98129557800986,0.372,2.0,0.288,2.0,0.293,2.0,0.259,0.545,0.27,0.325,0.424,0.398,0.184,0.969,0.093,20.4,61.9,17.7,40.7,97.6,1049.0,8.0,1015.0,6.0,0.423,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
601041025,Mount Wellington,Tasmania,,0.0,90.163,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
601041026,Taroona - Bonnet Hill,Tasmania,3612.0,3600.0,8.0166,450.5650774642617,0.223,2.0,0.156,1.0,0.216,2.0,0.12,0.578,0.325,0.364,0.329,0.299,0.155,0.977,0.188,14.7,60.6,24.7,48.3,94.6,1076.0,9.0,1083.0,9.0,0.349,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
601051027,Hobart,Tasmania,9199.0,9304.0,6.6174,1390.123009036782,0.305,2.0,0.168,1.0,0.728,4.0,0.946,0.532,0.707,0.473,0.336,0.86,0.618,0.193,0.971,6.7,75.7,17.5,34.3,96.5,1021.0,6.0,1056.0,8.0,0.533,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
601051028,Lenah Valley - Mount Stuart,Tasmania,9147.0,9200.0,9.799,933.4625982243086,0.193,1.0,0.067,1.0,0.559,3.0,0.571,0.455,0.634,0.391,0.479,0.765,0.155,0.75,0.789,16.6,65.9,17.5,39.5,95.7,1054.0,8.0,1052.0,8.0,0.404,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
601051029,Mount Nelson - Dynnyrne,Tasmania,5150.0,5231.0,7.9217,650.1129807995758,0.142,1.0,0.014,1.0,0.398,2.0,0.618,0.219,0.52,0.454,0.161,0.79,0.595,0.601,0.359,14.6,68.9,16.5,36.9,96.7,1050.0,8.0,1069.0,8.0,0.346,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
601051030,New Town,Tasmania,6700.0,6519.0,3.8167,1755.443183902324,0.46,3.0,0.2,1.0,0.913,5.0,0.855,0.791,0.675,0.648,0.754,0.884,0.381,0.387,0.976,13.5,68.9,17.6,38.7,93.2,1009.0,5.0,1019.0,6.0,0.617,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
601051031,Sandy Bay,Tasmania,12632.0,12605.0,6.9463,1818.522090897312,0.155,1.0,0.117,1.0,0.568,3.0,0.802,0.481,0.767,0.434,0.231,0.742,0.629,0.391,0.835,11.6,65.9,22.5,38.1,94.2,1058.0,8.0,1083.0,9.0,0.44,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
601051032,South Hobart - Fern Tree,Tasmania,6835.0,6809.0,23.4873,291.0083321624878,0.091,1.0,0.013,1.0,0.435,3.0,0.636,0.369,0.702,0.398,0.386,0.55,0.648,0.576,0.553,14.8,67.8,17.4,39.3,97.9,1057.0,8.0,1067.0,8.0,0.35,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
601051033,West Hobart,Tasmania,6472.0,6417.0,3.623,1786.364890974331,0.106,1.0,0.093,1.0,0.361,2.0,0.711,0.364,0.662,0.316,0.177,0.556,0.436,0.449,0.843,12.5,69.9,17.6,39.1,90.6,1064.0,8.0,1080.0,9.0,0.373,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
601061034,Dodges Ferry - Lewisham,Tasmania,8871.0,9032.0,318.3924,27.8618459485842,0.669,4.0,0.478,3.0,0.48,3.0,0.252,0.709,0.176,0.643,0.661,0.175,0.258,0.797,0.057,16.8,62.2,21.0,44.5,99.3,990.0,4.0,944.0,3.0,0.549,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
601061035,Sorell - Richmond,Tasmania,10400.0,10742.0,375.9341,27.66442309968689,0.769,4.0,0.295,2.0,0.752,4.0,0.408,0.889,0.08,0.604,0.853,0.483,0.237,0.533,0.136,17.1,60.6,22.3,41.8,94.7,1000.0,5.0,959.0,4.0,0.653,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
602011036,Invermay,Tasmania,3582.0,3514.0,4.0281,889.2529976912191,0.763,4.0,0.251,2.0,0.949,5.0,0.936,0.6,0.245,0.852,0.778,0.952,0.528,0.159,0.529,13.2,72.5,14.3,34.2,104.8,888.0,1.0,888.0,1.0,0.698,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
602011037,Kings Meadows - Punchbowl,Tasmania,5072.0,5033.0,5.7589,880.7237493271285,0.47,3.0,0.123,1.0,0.969,5.0,0.728,0.877,0.64,0.796,0.961,0.879,0.696,0.28,0.725,18.2,63.1,18.7,38.1,87.7,948.0,3.0,932.0,3.0,0.611,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
602011038,Launceston,Tasmania,5494.0,5441.0,5.2803,1040.471185349317,0.129,1.0,0.041,1.0,0.674,4.0,0.845,0.373,0.85,0.487,0.457,0.824,0.728,0.269,0.964,12.5,67.0,20.5,41.7,98.1,1023.0,6.0,1024.0,7.0,0.417,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
602011039,Legana,Tasmania,5007.0,5070.0,33.697,148.5888951538712,0.318,2.0,0.14,1.0,0.287,2.0,0.089,0.628,0.214,0.454,0.44,0.322,0.209,0.736,0.217,18.3,60.6,21.1,40.8,98.2,1034.0,7.0,991.0,5.0,0.386,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
602011040,Mowbray,Tasmania,4173.0,4142.0,9.2817,449.594363101587,0.781,4.0,0.286,2.0,0.979,5.0,0.951,0.606,0.275,0.958,0.809,0.992,0.481,0.108,0.661,15.4,70.8,13.8,33.9,110.6,846.0,1.0,853.0,1.0,0.709,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
602011041,Newnham - Mayfield,Tasmania,10010.0,10010.0,23.5924,424.2891778708398,0.76,4.0,0.271,2.0,0.994,5.0,0.847,0.832,0.313,0.968,0.937,0.99,0.621,0.252,0.435,18.3,66.4,15.4,34.4,104.3,821.0,1.0,830.0,1.0,0.726,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
602011042,Newstead,Tasmania,5581.0,5498.0,3.6874,1513.53257037479,0.202,2.0,0.071,1.0,0.813,5.0,0.497,0.842,0.875,0.513,0.895,0.704,0.613,0.535,0.863,15.5,60.9,23.6,44.4,90.1,1008.0,5.0,995.0,5.0,0.47,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
602011043,Norwood (Tas.),Tasmania,4092.0,3931.0,3.9851,1026.82492283757,0.23,2.0,0.208,2.0,0.757,4.0,0.244,0.891,0.905,0.66,0.848,0.607,0.855,0.71,0.512,16.5,55.2,28.3,46.3,94.2,1015.0,6.0,984.0,5.0,0.439,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
602011044,Prospect Vale - Blackstone,Tasmania,6940.0,6923.0,17.7443,391.1115118657823,0.143,1.0,0.033,1.0,0.721,4.0,0.33,0.912,0.859,0.621,0.766,0.5,0.823,0.75,0.404,14.8,58.4,26.7,48.4,92.6,999.0,5.0,961.0,4.0,0.427,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
602011045,Ravenswood,Tasmania,3961.0,3969.0,10.0147,395.5185876761161,0.762,4.0,0.119,1.0,0.977,5.0,0.789,0.865,0.142,0.988,0.995,0.653,0.295,0.347,0.408,20.8,62.3,16.9,36.5,92.2,718.0,1.0,736.0,1.0,0.722,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
602011046,Riverside,Tasmania,7501.0,7497.0,48.3143,155.2542414978588,0.254,2.0,0.097,1.0,0.662,4.0,0.399,0.769,0.668,0.505,0.72,0.559,0.642,0.743,0.35,17.2,60.2,22.6,41.2,95.6,1018.0,6.0,991.0,5.0,0.452,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
602011047,South Launceston,Tasmania,4975.0,4880.0,2.7762,1792.017866147972,0.521,3.0,0.146,1.0,0.95,5.0,0.857,0.819,0.557,0.659,0.926,0.862,0.506,0.222,0.877,16.7,67.5,15.8,36.3,94.7,968.0,3.0,957.0,4.0,0.643,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
602011048,Summerhill - Prospect,Tasmania,5091.0,4992.0,8.8067,578.0825962051621,0.487,3.0,0.161,1.0,0.806,5.0,0.44,0.792,0.483,0.664,0.941,0.596,0.256,0.653,0.611,17.4,61.6,21.0,40.2,94.7,977.0,4.0,934.0,3.0,0.543,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
602011049,Trevallyn,Tasmania,4912.0,4902.0,9.7181,505.4485959189554,0.054,1.0,0.058,1.0,0.483,3.0,0.431,0.496,0.918,0.434,0.452,0.634,0.938,0.779,0.387,17.7,64.0,18.3,41.9,100.1,1034.0,7.0,1015.0,6.0,0.31,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
602011050,Waverley - St Leonards,Tasmania,4068.0,4114.0,55.1274,73.79270562370074,0.801,5.0,0.262,2.0,0.855,5.0,0.571,0.729,0.086,0.873,0.867,0.574,0.103,0.526,0.294,19.5,65.1,15.4,37.3,100.1,902.0,2.0,876.0,1.0,0.666,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
602011051,West Launceston,Tasmania,4254.0,4229.0,3.9642,1073.104283335856,0.205,2.0,0.165,1.0,0.595,3.0,0.549,0.722,0.743,0.412,0.577,0.503,0.624,0.625,0.579,15.2,64.0,20.8,43.7,93.9,1017.0,6.0,995.0,5.0,0.458,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
602011052,Youngtown - Relbia,Tasmania,5119.0,5254.0,14.9319,342.8230834656005,0.552,3.0,0.156,1.0,0.734,4.0,0.149,0.893,0.306,0.677,0.902,0.545,0.168,0.694,0.431,17.2,60.7,22.1,42.0,92.9,997.0,5.0,961.0,4.0,0.525,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
602021053,Beauty Point - Beaconsfield,Tasmania,4160.0,4204.0,259.1745,16.05096180372683,0.688,4.0,0.317,2.0,0.68,4.0,0.178,0.942,0.177,0.927,0.859,0.104,0.344,0.635,0.137,12.2,53.6,34.2,57.2,102.6,905.0,2.0,875.0,1.0,0.588,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
602021054,Deloraine,Tasmania,6264.0,6325.0,2521.1544,2.484576113228131,0.508,3.0,0.313,2.0,0.868,5.0,0.352,0.897,0.664,0.876,0.758,0.787,0.805,0.828,0.097,14.7,58.4,27.0,48.7,105.2,940.0,2.0,916.0,2.0,0.553,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
602021055,Grindelwald - Lanena,Tasmania,6297.0,6439.0,344.8496,18.26013427302801,0.444,3.0,0.402,3.0,0.372,2.0,0.22,0.794,0.36,0.661,0.4,0.091,0.348,0.946,0.072,14.5,57.6,27.8,51.7,102.2,1015.0,6.0,975.0,5.0,0.486,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
602021056,Hadspen - Carrick,Tasmania,3743.0,3795.0,174.702,21.42505523691772,0.547,3.0,0.462,3.0,0.367,2.0,0.339,0.635,0.253,0.49,0.625,0.059,0.205,0.819,0.203,18.3,62.7,19.0,41.2,103.3,1004.0,5.0,952.0,4.0,0.51,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
602021057,Westbury,Tasmania,4555.0,4677.0,679.0802,6.70760243046403,0.477,3.0,0.389,2.0,0.52,3.0,0.317,0.708,0.443,0.818,0.589,0.115,0.477,0.929,0.062,16.2,57.7,26.1,47.1,100.8,966.0,3.0,929.0,3.0,0.498,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
602031058,Dilston - Lilydale,Tasmania,4496.0,4579.0,1274.0719,3.528843230904002,0.413,3.0,0.402,3.0,0.202,2.0,0.148,0.67,0.242,0.508,0.215,0.084,0.196,0.979,0.034,17.5,61.2,21.4,47.5,111.9,1024.0,6.0,981.0,5.0,0.436,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
602031059,George Town,Tasmania,7364.0,7428.0,747.1679,9.855883798005776,0.661,4.0,0.144,1.0,0.849,5.0,0.502,0.951,0.225,0.96,0.945,0.224,0.412,0.652,0.116,15.3,57.5,27.2,49.4,101.8,862.0,1.0,847.0,1.0,0.644,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
602031060,Longford,Tasmania,4565.0,4643.0,222.5429,20.5128988612982,0.74,4.0,0.274,2.0,0.776,4.0,0.457,0.891,0.147,0.81,0.906,0.254,0.226,0.637,0.193,16.0,57.6,26.5,46.1,99.1,946.0,2.0,915.0,2.0,0.65,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
602031061,Northern Midlands,Tasmania,3800.0,3859.0,4763.6291,0.7977111400213757,0.82,5.0,0.461,3.0,0.762,4.0,0.364,0.828,0.15,0.775,0.856,0.443,0.313,0.662,0.085,15.9,59.9,24.2,47.5,105.8,933.0,2.0,902.0,2.0,0.653,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
602031062,Perth - Evandale,Tasmania,5657.0,5793.0,226.7698,24.9460025100344,0.403,3.0,0.264,2.0,0.415,3.0,0.221,0.667,0.327,0.564,0.665,0.159,0.199,0.859,0.264,17.0,59.6,23.4,44.3,100.9,1005.0,5.0,957.0,4.0,0.448,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
602031064,St Helens - Scamander,Tasmania,6998.0,7156.0,3299.1468,2.121154475454078,0.687,4.0,0.167,1.0,0.737,4.0,0.293,0.937,0.085,0.944,0.82,0.187,0.134,0.701,0.082,12.4,54.1,33.6,56.4,108.3,911.0,2.0,881.0,1.0,0.61,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
602031099,Flinders and Cape Barren Islands,Tasmania,931.0,941.0,1996.6244,0.4662869991972451,0.637,4.0,0.665,4.0,0.506,3.0,0.218,0.899,0.439,0.547,0.626,0.221,0.569,0.843,0.051,10.8,51.3,37.8,58.3,103.7,963.0,3.0,947.0,3.0,0.57,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
602031100,Scottsdale - Bridport,Tasmania,7032.0,7011.0,3205.7138,2.193583220061629,0.677,4.0,0.434,3.0,0.695,4.0,0.318,0.826,0.332,0.876,0.786,0.248,0.39,0.817,0.123,15.4,57.2,27.4,49.0,101.2,931.0,2.0,900.0,2.0,0.588,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
603011065,Central Highlands,Tasmania,2494.0,2490.0,7185.4625,0.3470896967314213,0.734,4.0,0.548,3.0,0.715,4.0,0.334,0.837,0.368,0.859,0.814,0.255,0.678,0.682,0.021,13.5,58.4,28.0,52.7,120.4,912.0,2.0,889.0,1.0,0.613,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
603011066,Derwent Valley,Tasmania,3448.0,3475.0,1289.9537,2.672964153674663,0.51,3.0,0.493,3.0,0.445,3.0,0.284,0.766,0.413,0.845,0.309,0.157,0.511,0.91,0.022,14.8,65.9,19.4,46.0,120.1,943.0,2.0,904.0,2.0,0.515,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
603011067,Southern Midlands,Tasmania,6899.0,6981.0,2600.2609,2.653195300517729,0.682,4.0,0.472,3.0,0.53,3.0,0.283,0.737,0.193,0.78,0.65,0.122,0.252,0.846,0.039,16.5,62.7,20.9,44.3,110.9,951.0,3.0,911.0,2.0,0.566,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
603011068,Wilderness - East,Tasmania,,7.0,7351.056,,,,,,,,,,,,,,,,,14.3,85.7,0.0,52.5,40.0,,,,,,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
603021069,Bruny Island - Kettering,Tasmania,3570.0,3607.0,443.4641,8.050257055757163,0.461,3.0,0.367,2.0,0.298,2.0,0.154,0.721,0.226,0.595,0.338,0.159,0.188,0.967,0.025,13.8,53.1,33.1,55.0,108.1,1029.0,6.0,1002.0,6.0,0.463,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
603021070,Cygnet,Tasmania,4997.0,5145.0,239.4535,20.86835231057387,0.701,4.0,0.363,2.0,0.607,4.0,0.37,0.722,0.127,0.754,0.72,0.229,0.152,0.796,0.074,14.9,57.2,27.9,50.6,100.0,968.0,3.0,949.0,3.0,0.587,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
603021071,Geeveston - Dover,Tasmania,4229.0,4383.0,827.8139,5.108636131864904,0.645,4.0,0.36,2.0,0.686,4.0,0.284,0.838,0.302,0.89,0.743,0.27,0.477,0.732,0.076,14.6,58.2,27.2,51.3,108.9,938.0,2.0,916.0,2.0,0.573,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
603021072,Huonville - Franklin,Tasmania,9992.0,10211.0,681.95,14.65210059388518,0.599,3.0,0.266,2.0,0.59,3.0,0.389,0.73,0.194,0.656,0.608,0.368,0.308,0.761,0.07,17.9,62.6,19.5,42.3,103.0,992.0,4.0,957.0,4.0,0.556,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
603031073,Forestier - Tasman,Tasmania,2671.0,2722.0,660.3947,4.044550932949644,0.639,4.0,0.292,2.0,0.644,4.0,0.173,0.895,0.203,0.928,0.703,0.195,0.254,0.872,0.026,10.0,54.7,35.3,58.2,113.5,923.0,2.0,902.0,2.0,0.56,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
603031074,Triabunna - Bicheno,Tasmania,5173.0,5263.0,2542.2432,2.03481712528526,0.728,4.0,0.276,2.0,0.782,4.0,0.355,0.88,0.172,0.816,0.667,0.627,0.284,0.732,0.085,9.5,53.7,36.8,58.1,108.8,950.0,3.0,924.0,2.0,0.624,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
604011075,Acton - Upper Burnie,Tasmania,3390.0,3395.0,2.1455,1580.05127010021,0.844,5.0,0.48,3.0,0.941,5.0,0.58,0.91,0.287,0.965,0.993,0.633,0.528,0.273,0.463,18.0,61.1,21.0,39.3,95.0,866.0,1.0,842.0,1.0,0.725,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
604011076,Burnie - Ulverstone Surrounds,Tasmania,5296.0,5385.0,1364.2465,3.881996398744655,0.436,3.0,0.594,3.0,0.203,2.0,0.149,0.54,0.399,0.547,0.228,0.167,0.468,0.922,0.038,16.2,63.9,19.9,45.5,104.7,997.0,5.0,950.0,3.0,0.417,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
604011077,Burnie - Wivenhoe,Tasmania,3864.0,3669.0,11.447,337.5556914475409,0.677,4.0,0.212,2.0,0.961,5.0,0.72,0.824,0.375,0.895,0.951,0.808,0.513,0.303,0.575,18.1,62.8,19.2,40.1,101.3,885.0,1.0,869.0,1.0,0.668,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
604011078,Parklands - Camdale,Tasmania,6968.0,7039.0,19.5336,356.7186796084695,0.495,3.0,0.07,1.0,0.958,5.0,0.602,0.869,0.531,0.86,0.943,0.898,0.571,0.461,0.537,19.1,61.4,19.5,40.2,89.2,923.0,2.0,910.0,2.0,0.594,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
604011079,Penguin - Sulphur Creek,Tasmania,5553.0,5605.0,64.157,86.55329893854139,0.577,3.0,0.297,2.0,0.616,4.0,0.206,0.866,0.292,0.673,0.637,0.432,0.362,0.758,0.151,16.3,59.8,23.9,47.0,98.2,985.0,4.0,949.0,3.0,0.539,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
604011080,Romaine - Havenview,Tasmania,3666.0,3645.0,11.8537,309.2705231277998,0.58,3.0,0.22,2.0,0.804,5.0,0.38,0.692,0.397,0.819,0.814,0.72,0.342,0.717,0.363,16.1,64.3,19.6,40.5,95.0,946.0,2.0,908.0,2.0,0.54,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
604011081,Somerset,Tasmania,4184.0,4228.0,26.8891,155.6020841158685,0.589,3.0,0.185,1.0,0.848,5.0,0.433,0.962,0.383,0.941,0.984,0.261,0.222,0.561,0.619,15.1,59.6,25.2,48.2,93.8,905.0,2.0,876.0,1.0,0.609,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
604011082,Ulverstone,Tasmania,7284.0,7131.0,27.4924,264.9459486985494,0.75,4.0,0.332,2.0,0.817,5.0,0.319,0.941,0.223,0.895,0.908,0.405,0.267,0.751,0.159,15.2,54.3,30.5,50.6,91.2,932.0,2.0,898.0,2.0,0.637,"Ready: HHRI + ABS age + SEIFA joined; raw renter/overcrowding not included, use housing_index"
